customer_id,customer_name,segment,city,created_date
C02720,Customer 02720,Consumer,Anuradhapura,2024-03-04
C02721,Customer 02721,Consumer,Colombo,2025-03-22
C02722,Customer 02722,Corporate,Jaffna,2023-10-25
C02723,Customer 02723,Corporate,Jaffna,2024-09-24
C02724,Customer 02724,Small Business,Batticaloa,2024-01-14
C02725,Customer 02725,Consumer,Batticaloa,2023-03-29
C02726,Customer 02726,Corporate,Anuradhapura,2023-05-17
C02727,Customer 02727,Consumer,Anuradhapura,2024-12-04
C02728,Customer 02728,Corporate,Negombo,2024-12-26
C02729,Customer 02729,Consumer,Colombo,2023-03-16
C02730,Customer 02730,Corporate,Jaffna,2023-02-23
C02731,Customer 02731,Corporate,Colombo,2024-04-27
C02732,Customer 02732,Corporate,Anuradhapura,2023-01-06
C02733,Customer 02733,Corporate,Kurunegala,2023-11-06
C02734,Customer 02734,Small Business,Colombo,2023-05-16
C02735,Customer 02735,Consumer,Negombo,2024-08-17
C02736,Customer 02736,Small Business,Batticaloa,2023-06-23
C02737,Customer 02737,Corporate,Batticaloa,2025-08-10
C02738,Customer 02738,Consumer,Kurunegala,2023-05-16
C02739,Customer 02739,Small Business,Anuradhapura,2024-12-28
C02740,Customer 02740,Corporate,Kandy,2023-05-26
C02741,Customer 02741,Consumer,Galle,2023-11-17
C02742,Customer 02742,Corporate,Kurunegala,2024-05-26
C02743,Customer 02743,Corporate,Negombo,2025-08-06
C02744,Customer 02744,Corporate,Negombo,2025-07-13
C02745,Customer 02745,Corporate,Anuradhapura,2024-06-13
C02746,Customer 02746,Consumer,Kurunegala,2025-07-03
C02747,Customer 02747,Corporate,Galle,2025-01-24
C02748,Customer 02748,Small Business,Batticaloa,2024-07-23
C02749,Customer 02749,Consumer,Galle,2023-02-24
C02750,Customer 02750,Consumer,Galle,2023-02-25
C02751,Customer 02751,Corporate,Negombo,2023-02-06
C02752,Customer 02752,Small Business,Batticaloa,2023-06-17
C02753,Customer 02753,Consumer,Batticaloa,2024-03-22
C02754,Customer 02754,Corporate,Kurunegala,2023-02-11
C02755,Customer 02755,Small Business,Batticaloa,2024-12-27
C02756,Customer 02756,Corporate,Kandy,2024-04-13
C02757,Customer 02757,Small Business,Galle,2025-05-16
C02758,Customer 02758,Corporate,Kandy,2023-05-07
C02759,Customer 02759,Corporate,Galle,2023-07-28
C02760,Customer 02760,Consumer,Negombo,2025-05-04
C02761,Customer 02761,Small Business,Jaffna,2024-07-30
C02762,Customer 02762,Consumer,Galle,2024-08-20
C02763,Customer 02763,Consumer,Jaffna,2024-03-02
C02764,Customer 02764,Corporate,Kandy,2025-02-25
C02765,Customer 02765,Corporate,Colombo,2025-06-27
C02766,Customer 02766,Small Business,Kandy,2023-10-19
C02767,Customer 02767,Corporate,Kandy,2024-02-08
C02768,Customer 02768,Corporate,Galle,2025-05-07
C02769,Customer 02769,Consumer,Batticaloa,2023-01-30
C02770,Customer 02770,Small Business,Batticaloa,2025-04-30
C02771,Customer 02771,Small Business,Negombo,2024-04-09
C02772,Customer 02772,Small Business,Colombo,2024-08-31
C02773,Customer 02773,Consumer,Batticaloa,2023-12-04
C02774,Customer 02774,Small Business,Galle,2023-11-29
C02775,Customer 02775,Consumer,Negombo,2023-08-05
C02776,Customer 02776,Consumer,Kandy,2023-11-27
C02777,Customer 02777,Small Business,Anuradhapura,2024-07-14
C02778,Customer 02778,Corporate,Negombo,2023-04-05
C02779,Customer 02779,Consumer,Anuradhapura,2023-07-02
C02780,Customer 02780,Consumer,Jaffna,2023-04-02
C02781,Customer 02781,Corporate,Anuradhapura,2023-06-16
C02782,Customer 02782,Small Business,Galle,2023-10-19
C02783,Customer 02783,Corporate,Batticaloa,2023-05-04
C02784,Customer 02784,Corporate,Negombo,2025-03-31
C02785,Customer 02785,Small Business,Galle,2025-07-14
C02786,Customer 02786,Small Business,Kandy,2024-01-03
C02787,Customer 02787,Corporate,Jaffna,2025-05-02
C02788,Customer 02788,Corporate,Anuradhapura,2024-05-16
C02789,Customer 02789,Corporate,Anuradhapura,2024-05-02
C02790,Customer 02790,Corporate,Kurunegala,2023-04-03
C02791,Customer 02791,Consumer,Anuradhapura,2024-09-20
C02792,Customer 02792,Corporate,Kandy,2024-10-07
C02793,Customer 02793,Small Business,Kurunegala,2023-02-11
C02794,Customer 02794,Corporate,Jaffna,2025-09-23
C02795,Customer 02795,Small Business,Galle,2024-10-25
C02796,Customer 02796,Corporate,Kandy,2025-08-11
C02797,Customer 02797,Corporate,Anuradhapura,2023-10-25
C02798,Customer 02798,Corporate,Negombo,2023-03-23
C02799,Customer 02799,Consumer,Negombo,2023-06-02
C02800,Customer 02800,Consumer,Anuradhapura,2025-05-11
C02801,Customer 02801,Small Business,Colombo,2023-10-30
C02802,Customer 02802,Consumer,Colombo,2024-07-18
C02803,Customer 02803,Consumer,Anuradhapura,2024-06-09
C02804,Customer 02804,Consumer,Batticaloa,2024-02-27
C02805,Customer 02805,Small Business,Negombo,2024-11-07
C02806,Customer 02806,Corporate,Kandy,2023-12-30
C02807,Customer 02807,Small Business,Colombo,2025-02-26
C02808,Customer 02808,Small Business,Batticaloa,2023-04-27
C02809,Customer 02809,Consumer,Anuradhapura,2023-07-03
C02810,Customer 02810,Consumer,Anuradhapura,2023-02-16
C02811,Customer 02811,Small Business,Negombo,2025-06-16
C02812,Customer 02812,Small Business,Batticaloa,2023-11-18
C02813,Customer 02813,Small Business,Batticaloa,2025-02-14
C02814,Customer 02814,Corporate,Kurunegala,2024-09-30
C02815,Customer 02815,Consumer,Jaffna,2025-09-16
C02816,Customer 02816,Consumer,Negombo,2023-07-09
C02817,Customer 02817,Small Business,Kandy,2025-06-11
C02818,Customer 02818,Small Business,Colombo,2024-03-20
C02819,Customer 02819,Corporate,Kandy,2023-01-06
C02820,Customer 02820,Consumer,Batticaloa,2023-01-14
C02821,Customer 02821,Small Business,Anuradhapura,2024-04-16
C02822,Customer 02822,Small Business,Batticaloa,2025-06-08
C02823,Customer 02823,Small Business,Kurunegala,2023-11-07
C02824,Customer 02824,Small Business,Anuradhapura,2024-12-08
C02825,Customer 02825,Corporate,Kandy,2025-04-03
C02826,Customer 02826,Consumer,Colombo,2023-05-09
C02827,Customer 02827,Consumer,Colombo,2023-07-15
C02828,Customer 02828,Consumer,Colombo,2024-12-13
C02829,Customer 02829,Corporate,Galle,2023-08-03
C02830,Customer 02830,Consumer,Anuradhapura,2024-10-27
C02831,Customer 02831,Small Business,Jaffna,2025-05-12
C02832,Customer 02832,Corporate,Batticaloa,2023-03-30
C02833,Customer 02833,Corporate,Anuradhapura,2023-06-01
C02834,Customer 02834,Consumer,Galle,2023-01-23
C02835,Customer 02835,Consumer,Batticaloa,2025-07-13
C02836,Customer 02836,Corporate,Batticaloa,2025-09-13
C02837,Customer 02837,Corporate,Jaffna,2023-01-21
C02838,Customer 02838,Corporate,Anuradhapura,2023-07-26
C02839,Customer 02839,Corporate,Colombo,2023-02-22
C02840,Customer 02840,Small Business,Anuradhapura,2023-04-16
C02841,Customer 02841,Corporate,Negombo,2024-03-01
C02842,Customer 02842,Corporate,Anuradhapura,2023-02-07
C02843,Customer 02843,Small Business,Batticaloa,2024-05-12
C02844,Customer 02844,Small Business,Colombo,2023-08-26
C02845,Customer 02845,Consumer,Anuradhapura,2024-06-24
C02846,Customer 02846,Corporate,Kandy,2024-08-13
C02847,Customer 02847,Small Business,Anuradhapura,2023-10-02
C02848,Customer 02848,Corporate,Kandy,2025-06-29
C02849,Customer 02849,Small Business,Kurunegala,2024-05-21
C02850,Customer 02850,Small Business,Anuradhapura,2024-04-04
C02851,Customer 02851,Consumer,Negombo,2023-01-22
C02852,Customer 02852,Consumer,Batticaloa,2025-01-13
C02853,Customer 02853,Corporate,Jaffna,2023-12-19
C02854,Customer 02854,Consumer,Kurunegala,2024-06-03
C02855,Customer 02855,Small Business,Batticaloa,2025-08-01
C02856,Customer 02856,Corporate,Anuradhapura,2023-05-15
C02857,Customer 02857,Corporate,Kurunegala,2025-09-09
C02858,Customer 02858,Corporate,Galle,2025-03-26
C02859,Customer 02859,Consumer,Negombo,2024-09-28
C02860,Customer 02860,Small Business,Kandy,2024-12-08
C02861,Customer 02861,Corporate,Galle,2024-11-14
C02862,Customer 02862,Consumer,Galle,2023-06-27
C02863,Customer 02863,Corporate,Kandy,2024-09-12
C02864,Customer 02864,Corporate,Batticaloa,2025-03-23
C02865,Customer 02865,Consumer,Jaffna,2023-11-07
C02866,Customer 02866,Consumer,Colombo,2024-07-24
C02867,Customer 02867,Corporate,Kurunegala,2024-01-03
C02868,Customer 02868,Consumer,Galle,2024-11-24
C02869,Customer 02869,Small Business,Colombo,2025-04-27
C02870,Customer 02870,Consumer,Kurunegala,2025-04-06
C02871,Customer 02871,Consumer,Jaffna,2024-03-16
C02872,Customer 02872,Small Business,Jaffna,2023-05-04
C02873,Customer 02873,Corporate,Kurunegala,2024-05-13
C02874,Customer 02874,Corporate,Colombo,2025-03-14
C02875,Customer 02875,Small Business,Negombo,2025-02-27
C02876,Customer 02876,Consumer,Kandy,2025-07-06
C02877,Customer 02877,Consumer,Batticaloa,2024-12-24
C02878,Customer 02878,Corporate,Kandy,2025-03-29
C02879,Customer 02879,Consumer,Kandy,2025-09-25
C02880,Customer 02880,Small Business,Colombo,2025-04-23
C02881,Customer 02881,Consumer,Galle,2024-06-03
C02882,Customer 02882,Consumer,Jaffna,2024-10-07
C02883,Customer 02883,Corporate,Galle,2025-07-21
C02884,Customer 02884,Corporate,Batticaloa,2025-01-15
C02885,Customer 02885,Small Business,Batticaloa,2025-02-19
C02886,Customer 02886,Consumer,Galle,2025-01-20
C02887,Customer 02887,Corporate,Kurunegala,2024-10-24
C02888,Customer 02888,Consumer,Kandy,2025-04-18
C02889,Customer 02889,Consumer,Batticaloa,2025-05-18
C02890,Customer 02890,Corporate,Colombo,2025-09-19
C02891,Customer 02891,Corporate,Kurunegala,2023-09-09
C02892,Customer 02892,Small Business,Galle,2023-10-21
C02893,Customer 02893,Corporate,Kurunegala,2023-03-29
C02894,Customer 02894,Corporate,Kurunegala,2025-01-02
C02895,Customer 02895,Small Business,Jaffna,2024-10-06
C02896,Customer 02896,Small Business,Anuradhapura,2023-06-05
C02897,Customer 02897,Consumer,Galle,2025-03-17
C02898,Customer 02898,Corporate,Anuradhapura,2025-04-01
C02899,Customer 02899,Corporate,Batticaloa,2025-07-29
C02900,Customer 02900,Small Business,Kurunegala,2025-09-01
C02901,Customer 02901,Consumer,Batticaloa,2025-08-24
C02902,Customer 02902,Consumer,Kandy,2023-05-30
C02903,Customer 02903,Corporate,Kurunegala,2023-03-28
C02904,Customer 02904,Consumer,Anuradhapura,2024-02-16
C02905,Customer 02905,Corporate,Colombo,2023-03-04
C02906,Customer 02906,Small Business,Galle,2024-11-07
C02907,Customer 02907,Small Business,Colombo,2025-07-13
C02908,Customer 02908,Small Business,Negombo,2024-10-08
C02909,Customer 02909,Corporate,Negombo,2024-03-05
C02910,Customer 02910,Small Business,Kurunegala,2025-01-08
C02911,Customer 02911,Corporate,Colombo,2025-07-20
C02912,Customer 02912,Corporate,Galle,2025-04-26
C02913,Customer 02913,Corporate,Batticaloa,2024-12-18
C02914,Customer 02914,Consumer,Batticaloa,2024-10-21
C02915,Customer 02915,Corporate,Anuradhapura,2024-12-15
C02916,Customer 02916,Consumer,Negombo,2025-03-05
C02917,Customer 02917,Consumer,Kurunegala,2023-03-28
C02918,Customer 02918,Small Business,Galle,2024-02-04
C02919,Customer 02919,Small Business,Negombo,2024-06-16
C02920,Customer 02920,Consumer,Negombo,2023-08-07
C02921,Customer 02921,Corporate,Galle,2024-06-17
C02922,Customer 02922,Consumer,Negombo,2023-01-24
C02923,Customer 02923,Corporate,Anuradhapura,2023-09-05
C02924,Customer 02924,Consumer,Colombo,2024-06-01
C02925,Customer 02925,Corporate,Negombo,2025-05-11
C02926,Customer 02926,Small Business,Kurunegala,2024-10-04
C02927,Customer 02927,Consumer,Kandy,2023-05-07
C02928,Customer 02928,Corporate,Colombo,2024-04-04
C02929,Customer 02929,Corporate,Jaffna,2024-04-09
C02930,Customer 02930,Small Business,Jaffna,2025-04-04
C02931,Customer 02931,Corporate,Negombo,2023-12-25
C02932,Customer 02932,Small Business,Galle,2024-11-13
C02933,Customer 02933,Corporate,Jaffna,2025-01-01
C02934,Customer 02934,Corporate,Jaffna,2023-04-18
C02935,Customer 02935,Corporate,Batticaloa,2025-04-22
C02936,Customer 02936,Consumer,Anuradhapura,2023-04-11
C02937,Customer 02937,Corporate,Kandy,2025-04-28
C02938,Customer 02938,Consumer,Anuradhapura,2023-04-05
C02939,Customer 02939,Consumer,Batticaloa,2025-06-28
C02940,Customer 02940,Corporate,Kandy,2023-08-08
C02941,Customer 02941,Small Business,Anuradhapura,2024-01-14
C02942,Customer 02942,Small Business,Anuradhapura,2024-08-25
C02943,Customer 02943,Corporate,Batticaloa,2025-06-11
C02944,Customer 02944,Corporate,Batticaloa,2024-10-13
C02945,Customer 02945,Corporate,Anuradhapura,2024-12-06
C02946,Customer 02946,Consumer,Galle,2025-04-23
C02947,Customer 02947,Consumer,Batticaloa,2024-06-01
C02948,Customer 02948,Corporate,Galle,2024-12-29
C02949,Customer 02949,Small Business,Kandy,2025-09-18
C02950,Customer 02950,Consumer,Batticaloa,2024-12-12
C02951,Customer 02951,Consumer,Galle,2024-04-29
C02952,Customer 02952,Small Business,Kurunegala,2025-08-24
C02953,Customer 02953,Consumer,Anuradhapura,2025-08-01
C02954,Customer 02954,Consumer,Kurunegala,2023-04-23
C02955,Customer 02955,Corporate,Colombo,2024-08-08
C02956,Customer 02956,Consumer,Kandy,2024-06-19
C02957,Customer 02957,Corporate,Kurunegala,2024-01-16
C02958,Customer 02958,Corporate,Batticaloa,2023-11-07
C02959,Customer 02959,Consumer,Galle,2023-01-29
C02960,Customer 02960,Small Business,Anuradhapura,2025-03-13
C02961,Customer 02961,Corporate,Negombo,2023-02-19
C02962,Customer 02962,Consumer,Batticaloa,2023-08-09
C02963,Customer 02963,Consumer,Kurunegala,2023-01-03
C02964,Customer 02964,Consumer,Anuradhapura,2023-03-11
C02965,Customer 02965,Small Business,Negombo,2024-05-07
C02966,Customer 02966,Corporate,Kurunegala,2024-08-02
C02967,Customer 02967,Corporate,Batticaloa,2025-03-11
C02968,Customer 02968,Small Business,Galle,2025-05-04
C02969,Customer 02969,Consumer,Batticaloa,2025-02-19
C02970,Customer 02970,Corporate,Batticaloa,2025-02-18
C02971,Customer 02971,Small Business,Kurunegala,2023-06-02
C02972,Customer 02972,Small Business,Anuradhapura,2023-04-02
C02973,Customer 02973,Consumer,Anuradhapura,2024-02-01
C02974,Customer 02974,Small Business,Colombo,2023-12-14
C02975,Customer 02975,Small Business,Batticaloa,2025-09-08
C02976,Customer 02976,Corporate,Kandy,2025-01-23
C02977,Customer 02977,Consumer,Colombo,2025-06-05
C02978,Customer 02978,Small Business,Negombo,2024-08-08
C02979,Customer 02979,Small Business,Kandy,2024-07-28
C02980,Customer 02980,Small Business,Kandy,2024-10-21
C02981,Customer 02981,Small Business,Colombo,2023-07-17
C02982,Customer 02982,Small Business,Jaffna,2025-09-07
C02983,Customer 02983,Corporate,Colombo,2025-02-07
C02984,Customer 02984,Small Business,Galle,2023-05-04
C02985,Customer 02985,Consumer,Negombo,2025-09-12
C02986,Customer 02986,Consumer,Jaffna,2025-03-16
C02987,Customer 02987,Small Business,Batticaloa,2025-04-29
C02988,Customer 02988,Small Business,Kurunegala,2023-03-28
C02989,Customer 02989,Small Business,Colombo,2024-02-16
C02990,Customer 02990,Consumer,Kurunegala,2024-05-18
C02991,Customer 02991,Consumer,Anuradhapura,2024-03-23
C02992,Customer 02992,Small Business,Kurunegala,2023-01-25
C02993,Customer 02993,Corporate,Kandy,2024-01-27
C02994,Customer 02994,Consumer,Galle,2023-04-28
C02995,Customer 02995,Consumer,Galle,2023-10-20
C02996,Customer 02996,Consumer,Galle,2023-09-19
C02997,Customer 02997,Corporate,Galle,2023-11-11
C02998,Customer 02998,Small Business,Kurunegala,2023-03-02
C02999,Customer 02999,Consumer,Colombo,2023-07-05
C03000,Customer 03000,Corporate,Kandy,2023-11-02
C03001,Customer 03001,Consumer,Anuradhapura,2023-11-24
C03002,Customer 03002,Corporate,Negombo,2025-07-03
C03003,Customer 03003,Consumer,Colombo,2024-01-20
C03004,Customer 03004,Consumer,Jaffna,2023-07-27
C03005,Customer 03005,Small Business,Anuradhapura,2024-05-19
C03006,Customer 03006,Consumer,Negombo,2025-08-30
C03007,Customer 03007,Corporate,Batticaloa,2023-03-04
C03008,Customer 03008,Corporate,Kandy,2024-07-20
C03009,Customer 03009,Consumer,Anuradhapura,2024-05-10
C03010,Customer 03010,Consumer,Colombo,2024-10-10
C03011,Customer 03011,Small Business,Kandy,2023-10-03
C03012,Customer 03012,Small Business,Galle,2023-09-10
C03013,Customer 03013,Small Business,Anuradhapura,2023-11-08
C03014,Customer 03014,Consumer,Jaffna,2024-04-01
C03015,Customer 03015,Consumer,Kurunegala,2025-03-12
C03016,Customer 03016,Consumer,Jaffna,2024-07-07
C03017,Customer 03017,Corporate,Batticaloa,2024-07-04
C03018,Customer 03018,Consumer,Batticaloa,2023-02-12
C03019,Customer 03019,Small Business,Negombo,2025-09-11
C03020,Customer 03020,Consumer,Colombo,2024-10-30
C03021,Customer 03021,Corporate,Negombo,2023-03-03
C03022,Customer 03022,Corporate,Anuradhapura,2024-09-04
C03023,Customer 03023,Small Business,Jaffna,2023-12-26
C03024,Customer 03024,Small Business,Negombo,2024-08-22
C03025,Customer 03025,Consumer,Kandy,2023-02-16
C03026,Customer 03026,Consumer,Anuradhapura,2023-11-04
C03027,Customer 03027,Consumer,Galle,2024-12-16
C03028,Customer 03028,Small Business,Negombo,2025-01-12
C03029,Customer 03029,Corporate,Jaffna,2025-06-18
C03030,Customer 03030,Small Business,Kurunegala,2024-09-17
C03031,Customer 03031,Small Business,Kurunegala,2025-06-24
C03032,Customer 03032,Corporate,Batticaloa,2024-10-12
C03033,Customer 03033,Consumer,Kurunegala,2023-10-07
C03034,Customer 03034,Consumer,Batticaloa,2023-12-16
C03035,Customer 03035,Small Business,Kurunegala,2025-09-09
C03036,Customer 03036,Small Business,Galle,2023-01-17
C03037,Customer 03037,Consumer,Batticaloa,2024-10-23
C03038,Customer 03038,Consumer,Galle,2023-01-05
C03039,Customer 03039,Small Business,Batticaloa,2024-02-28
C03040,Customer 03040,Corporate,Kandy,2025-02-19
C03041,Customer 03041,Small Business,Kandy,2025-03-17
C03042,Customer 03042,Consumer,Batticaloa,2024-07-05
C03043,Customer 03043,Consumer,Kurunegala,2024-11-19
C03044,Customer 03044,Corporate,Kurunegala,2025-09-22
C03045,Customer 03045,Consumer,Colombo,2024-02-01
C03046,Customer 03046,Corporate,Kurunegala,2023-05-08
C03047,Customer 03047,Consumer,Batticaloa,2025-08-16
C03048,Customer 03048,Consumer,Colombo,2023-01-10
C03049,Customer 03049,Corporate,Kurunegala,2025-02-15
C03050,Customer 03050,Consumer,Negombo,2023-07-16
C03051,Customer 03051,Small Business,Jaffna,2025-04-07
C03052,Customer 03052,Corporate,Kurunegala,2023-08-28
C03053,Customer 03053,Corporate,Batticaloa,2023-02-07
C03054,Customer 03054,Small Business,Jaffna,2025-07-15
C03055,Customer 03055,Consumer,Anuradhapura,2023-01-08
C03056,Customer 03056,Corporate,Batticaloa,2023-04-24
C03057,Customer 03057,Small Business,Jaffna,2023-06-24
C03058,Customer 03058,Small Business,Galle,2024-11-06
C03059,Customer 03059,Small Business,Galle,2023-03-08
C03060,Customer 03060,Consumer,Galle,2025-02-02
C03061,Customer 03061,Small Business,Jaffna,2023-09-23
C03062,Customer 03062,Small Business,Negombo,2025-06-21
C03063,Customer 03063,Small Business,Colombo,2023-07-16
C03064,Customer 03064,Small Business,Negombo,2025-09-20
C03065,Customer 03065,Small Business,Batticaloa,2024-11-28
C03066,Customer 03066,Corporate,Colombo,2023-01-03
C03067,Customer 03067,Corporate,Anuradhapura,2025-05-24
C03068,Customer 03068,Corporate,Negombo,2025-05-14
C03069,Customer 03069,Small Business,Batticaloa,2023-05-05
C03070,Customer 03070,Corporate,Colombo,2024-05-22
C03071,Customer 03071,Small Business,Jaffna,2025-06-24
C03072,Customer 03072,Corporate,Anuradhapura,2023-02-18
C03073,Customer 03073,Corporate,Kurunegala,2024-06-29
C03074,Customer 03074,Corporate,Jaffna,2023-01-06
C03075,Customer 03075,Consumer,Colombo,2023-12-09
C03076,Customer 03076,Consumer,Anuradhapura,2025-01-25
C03077,Customer 03077,Consumer,Jaffna,2025-09-07
C03078,Customer 03078,Consumer,Kurunegala,2023-07-21
C03079,Customer 03079,Consumer,Kandy,2023-11-15
C03080,Customer 03080,Corporate,Anuradhapura,2023-01-29
C03081,Customer 03081,Consumer,Kurunegala,2025-04-07
C03082,Customer 03082,Corporate,Jaffna,2025-05-10
C03083,Customer 03083,Corporate,Jaffna,2023-04-21
C03084,Customer 03084,Corporate,Colombo,2025-09-08
C03085,Customer 03085,Corporate,Jaffna,2025-04-21
C03086,Customer 03086,Consumer,Batticaloa,2025-08-24
C03087,Customer 03087,Consumer,Batticaloa,2025-02-21
C03088,Customer 03088,Consumer,Kandy,2024-08-15
C03089,Customer 03089,Consumer,Colombo,2025-09-24
C03090,Customer 03090,Corporate,Kandy,2024-01-22
C03091,Customer 03091,Consumer,Colombo,2025-03-12
C03092,Customer 03092,Corporate,Colombo,2025-07-30
C03093,Customer 03093,Small Business,Anuradhapura,2023-11-05
C03094,Customer 03094,Consumer,Colombo,2023-03-09
C03095,Customer 03095,Consumer,Negombo,2024-07-26
C03096,Customer 03096,Corporate,Anuradhapura,2025-05-20
C03097,Customer 03097,Small Business,Anuradhapura,2023-04-09
C03098,Customer 03098,Small Business,Colombo,2023-08-27
C03099,Customer 03099,Corporate,Batticaloa,2024-04-09
C03100,Customer 03100,Corporate,Kandy,2025-03-25
C03101,Customer 03101,Small Business,Colombo,2023-12-14
C03102,Customer 03102,Small Business,Kurunegala,2024-04-09
C03103,Customer 03103,Consumer,Kandy,2024-08-24
C03104,Customer 03104,Consumer,Kandy,2023-04-16
C03105,Customer 03105,Consumer,Galle,2024-08-30
C03106,Customer 03106,Small Business,Negombo,2024-10-14
C03107,Customer 03107,Corporate,Batticaloa,2023-12-30
C03108,Customer 03108,Small Business,Batticaloa,2025-01-12
C03109,Customer 03109,Consumer,Galle,2023-07-10
C03110,Customer 03110,Consumer,Colombo,2025-03-27
C03111,Customer 03111,Corporate,Anuradhapura,2023-05-11
C03112,Customer 03112,Small Business,Kurunegala,2024-06-09
C03113,Customer 03113,Small Business,Galle,2023-11-15
C03114,Customer 03114,Corporate,Negombo,2023-05-31
C03115,Customer 03115,Corporate,Negombo,2024-09-09
C03116,Customer 03116,Consumer,Galle,2024-01-13
C03117,Customer 03117,Consumer,Colombo,2023-02-28
C03118,Customer 03118,Corporate,Jaffna,2024-03-08
C03119,Customer 03119,Consumer,Jaffna,2025-09-26
C03120,Customer 03120,Consumer,Kurunegala,2025-03-15
C03121,Customer 03121,Small Business,Batticaloa,2023-07-13
C03122,Customer 03122,Small Business,Batticaloa,2024-12-12
C03123,Customer 03123,Small Business,Kurunegala,2024-09-06
C03124,Customer 03124,Small Business,Kurunegala,2025-05-22
C03125,Customer 03125,Corporate,Anuradhapura,2024-09-22
C03126,Customer 03126,Consumer,Kandy,2023-12-03
C03127,Customer 03127,Consumer,Batticaloa,2024-04-10
C03128,Customer 03128,Consumer,Jaffna,2023-08-13
C03129,Customer 03129,Consumer,Batticaloa,2024-12-10
C03130,Customer 03130,Consumer,Jaffna,2024-09-30
C03131,Customer 03131,Small Business,Kurunegala,2024-05-07
C03132,Customer 03132,Small Business,Anuradhapura,2025-04-06
C03133,Customer 03133,Corporate,Galle,2023-07-30
C03134,Customer 03134,Consumer,Kurunegala,2025-04-25
C03135,Customer 03135,Consumer,Kurunegala,2023-01-11
C03136,Customer 03136,Small Business,Kandy,2023-01-31
C03137,Customer 03137,Corporate,Batticaloa,2023-05-26
C03138,Customer 03138,Small Business,Kurunegala,2023-07-19
C03139,Customer 03139,Consumer,Jaffna,2023-02-14
C03140,Customer 03140,Corporate,Galle,2023-07-22
C03141,Customer 03141,Corporate,Galle,2023-08-13
C03142,Customer 03142,Small Business,Jaffna,2023-12-14
C03143,Customer 03143,Consumer,Colombo,2023-07-02
C03144,Customer 03144,Corporate,Kandy,2023-06-30
C03145,Customer 03145,Small Business,Galle,2023-01-22
C03146,Customer 03146,Small Business,Kandy,2024-01-24
C03147,Customer 03147,Consumer,Negombo,2023-12-13
C03148,Customer 03148,Consumer,Kurunegala,2024-04-12
C03149,Customer 03149,Corporate,Galle,2025-04-08
C03150,Customer 03150,Small Business,Anuradhapura,2025-08-21
C03151,Customer 03151,Small Business,Kandy,2025-06-18
C03152,Customer 03152,Consumer,Galle,2023-05-02
C03153,Customer 03153,Consumer,Jaffna,2025-03-24
C03154,Customer 03154,Corporate,Kurunegala,2024-06-29
C03155,Customer 03155,Small Business,Anuradhapura,2023-11-22
C03156,Customer 03156,Small Business,Jaffna,2025-09-27
C03157,Customer 03157,Consumer,Jaffna,2025-08-01
C03158,Customer 03158,Small Business,Negombo,2025-05-24
C03159,Customer 03159,Consumer,Kurunegala,2025-03-19
C03160,Customer 03160,Consumer,Negombo,2023-09-11
C03161,Customer 03161,Consumer,Batticaloa,2025-06-12
C03162,Customer 03162,Small Business,Kandy,2023-08-03
C03163,Customer 03163,Corporate,Kandy,2025-03-14
C03164,Customer 03164,Small Business,Anuradhapura,2023-06-21
C03165,Customer 03165,Small Business,Kurunegala,2025-02-08
C03166,Customer 03166,Small Business,Batticaloa,2024-05-25
C03167,Customer 03167,Corporate,Kurunegala,2023-07-03
C03168,Customer 03168,Small Business,Batticaloa,2024-06-22
C03169,Customer 03169,Corporate,Batticaloa,2025-01-02
C03170,Customer 03170,Small Business,Anuradhapura,2023-10-02
C03171,Customer 03171,Small Business,Colombo,2024-10-15
C03172,Customer 03172,Consumer,Jaffna,2023-08-01
C03173,Customer 03173,Consumer,Anuradhapura,2024-04-07
C03174,Customer 03174,Corporate,Anuradhapura,2023-08-12
C03175,Customer 03175,Corporate,Galle,2025-06-29
C03176,Customer 03176,Corporate,Negombo,2025-08-15
C03177,Customer 03177,Consumer,Galle,2024-07-17
C03178,Customer 03178,Consumer,Negombo,2025-02-08
C03179,Customer 03179,Small Business,Kurunegala,2024-03-31
C03180,Customer 03180,Small Business,Colombo,2023-08-24
C03181,Customer 03181,Small Business,Kurunegala,2024-04-21
C03182,Customer 03182,Corporate,Batticaloa,2024-03-12
C03183,Customer 03183,Corporate,Kurunegala,2024-03-18
C03184,Customer 03184,Corporate,Kurunegala,2025-04-03
C03185,Customer 03185,Corporate,Colombo,2023-10-07
C03186,Customer 03186,Corporate,Jaffna,2023-07-03
C03187,Customer 03187,Small Business,Kandy,2023-09-29
C03188,Customer 03188,Consumer,Negombo,2024-01-03
C03189,Customer 03189,Small Business,Kandy,2025-05-12
C03190,Customer 03190,Corporate,Jaffna,2025-03-15
C03191,Customer 03191,Consumer,Kandy,2023-04-11
C03192,Customer 03192,Consumer,Jaffna,2024-01-04
C03193,Customer 03193,Consumer,Kurunegala,2023-12-08
C03194,Customer 03194,Corporate,Negombo,2023-09-14
C03195,Customer 03195,Small Business,Galle,2023-07-15
C03196,Customer 03196,Small Business,Negombo,2025-05-25
C03197,Customer 03197,Corporate,Negombo,2023-01-09
C03198,Customer 03198,Corporate,Anuradhapura,2025-04-22
C03199,Customer 03199,Corporate,Colombo,2025-08-26
C03200,Customer 03200,Small Business,Galle,2024-04-28
C03201,Customer 03201,Corporate,Jaffna,2025-06-05
