order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,updated_ts
O0059270,2026-07-20 20:46:13,C04922,P0104,ST019,3,193.12,2026-07-20 20:46:13
O0059271,2026-06-05 19:36:44,C00105,P0107,ST002,2,113.79,2026-06-05 19:36:44
O0059272,2026-08-22 19:45:27,C03435,P0049,ST017,7,109.48,2026-08-22 19:45:27
O0059273,2026-06-17 21:03:03,C02112,P0106,ST006,7,176.78,2026-06-17 21:03:03
O0059274,2026-08-22 09:08:10,C01922,P0124,ST020,8,234.1,2026-08-22 09:08:10
O0059275,2026-07-30 12:23:55,C02696,P0125,ST012,1,257.05,2026-07-30 12:23:55
O0059276,2026-08-20 16:59:21,C01438,P0078,ST001,6,39.41,2026-08-20 16:59:21
O0059277,2026-06-07 18:10:31,C01079,,ST005,7,391.85,2026-06-07 18:10:31
O0059278,2026-08-19 13:39:34,C01566,P0145,ST014,1,71.77,2026-08-19 13:39:34
O0059279,2026-07-14 17:31:32,C02541,P0029,ST020,2,384.99,2026-07-14 17:31:32
O0059280,2026-07-06 15:57:01,C03656,P0127,ST006,1,49.41,2026-07-06 15:57:01
O0059281,2026-08-25 20:10:12,C02556,P0199,ST010,8,159.83,2026-08-25 20:10:12
O0059282,2026-08-07 09:08:48,C02654,P0035,ST004,6,464.76,2026-08-07 09:08:48
O0059283,2026-08-24 16:41:13,C02655,P0118,ST008,1,360.72,2026-08-24 16:41:13
O0059284,2026-08-18 19:45:28,C02155,P0192,ST017,2,278.92,2026-08-18 19:45:28
O0059285,2026-06-26 20:42:06,C01685,P0185,ST019,1,141.63,2026-06-26 20:42:06
O0059286,2026-08-19 09:44:44,C04460,P0142,ST014,7,383.61,2026-08-19 09:44:44
O0059287,2026-06-07 10:25:00,C00532,P0198,ST007,6,127.95,2026-06-07 10:25:00
O0059288,2026-08-13 09:22:30,C03668,P0169,ST008,5,86.39,2026-08-13 09:22:30
O0059289,2026-08-24 13:23:04,C02692,P0129,ST005,2,76.23,2026-08-24 13:23:04
O0059289,2026-08-24 13:23:04,C02692,P0129,ST005,2,76.23,2026-08-24 13:23:04
O0059290,2026-07-13 13:41:35,C02224,P0090,ST013,4,24.91,2026-07-13 13:41:35
O0059291,2026-06-12 10:35:35,C03823,P0182,ST002,7,309.11,2026-06-12 10:35:35
O0059292,2026-08-21 16:14:52,C03659,P0158,ST019,4,322.45,2026-08-21 16:14:52
O0059293,2026-08-19 20:53:05,C03328,P0064,ST015,6,463.48,2026-08-19 20:53:05
O0059294,2026-07-04 17:29:56,C01736,P0169,ST013,5,86.39,2026-07-04 17:29:56
O0059295,2026-07-29 18:31:32,C03830,P0017,ST004,3,116.84,2026-07-29 18:31:32
O0059296,2026-07-05 08:23:07,C04767,P0199,ST007,7,159.83,2026-07-05 08:23:07
O0059297,2026-06-13 13:31:35,C00245,P0023,ST010,4,256.23,2026-06-13 13:31:35
O0059298,2026-08-22 20:35:56,C03874,P0137,ST003,6,229.86,2026-08-22 20:35:56
O0059299,2026-06-04 08:48:47,C04610,P0066,ST008,6,79.93,2026-06-04 08:48:47
O0059300,2026-06-27 14:48:03,C02054,P0186,ST002,5,286.22,2026-06-27 14:48:03
O0059301,2026-08-22 12:03:25,C00818,P0038,ST010,8,489.06,2026-08-22 12:03:25
O0059302,2026-07-25 10:02:24,C02862,P0058,ST016,6,404.59,2026-07-25 10:02:24
O0059303,2026-08-21 17:43:43,C00908,P0146,ST004,5,354.09,2026-08-21 17:43:43
O0059304,2026-07-21 19:11:32,C04349,P0001,ST009,8,112.56,2026-07-21 19:11:32
O0059305,2026-08-10 15:16:22,C00742,P0199,ST015,5,159.83,2026-08-10 15:16:22
O0059306,2026-07-02 15:39:58,C00423,P0132,ST017,5,360.02,2026-07-02 15:39:58
O0059307,2026-06-23 20:56:44,C01874,P0023,ST013,4,256.23,2026-06-23 20:56:44
O0059308,2026-07-12 20:06:48,C99999,P0183,ST010,3,234.04,2026-07-12 20:06:48
O0059309,2026-07-01 19:37:46,C00742,P0108,ST007,7,166.15,2026-07-01 19:37:46
O0059310,2026-06-13 19:34:09,C04881,P0143,ST004,2,139.47,2026-06-13 19:34:09
O0059311,2026-08-02 08:01:49,C02046,P0195,ST018,8,155.18,2026-08-02 08:01:49
O0059312,2026-06-10 08:06:37,C02980,P0158,ST002,8,322.45,2026-06-10 08:06:37
O0059313,2026-06-04 19:30:27,C01871,P0082,ST009,1,307.0,2026-06-04 19:30:27
O0059314,2026-08-06 14:20:35,C04161,P0174,ST018,6,297.27,2026-08-06 14:20:35
O0059315,2026-06-28 19:38:53,C02361,P0043,ST010,1,220.74,2026-06-28 19:38:53
O0059316,2026-08-20 11:21:55,C03721,P0167,ST005,2,65.73,2026-08-20 11:21:55
O0059317,2026-06-04 15:46:38,C03693,P0016,ST020,8,343.25,2026-06-04 15:46:38
O0059318,2026-06-06 09:29:01,C00802,P0039,ST018,4,66.81,2026-06-06 09:29:01
O0059319,2026-08-22 15:22:11,C04880,P0163,ST011,6,375.27,2026-08-22 15:22:11
O0059320,2026-07-27 20:52:48,C01028,P0073,ST018,8,211.35,2026-07-27 20:52:48
O0059321,2026-07-27 20:28:47,C03588,P0106,ST020,1,176.78,2026-07-27 20:28:47
O0059321,2026-07-27 20:28:47,C03588,P0106,ST020,1,176.78,2026-07-27 20:28:47
O0059322,2026-07-11 11:47:49,C02337,P0143,ST010,7,139.47,2026-07-11 11:47:49
O0059323,2026-06-03 08:33:04,C01601,P0145,ST002,8,71.77,2026-06-03 08:33:04
O0059324,2026-07-26 20:01:24,C04437,P0068,ST018,1,31.41,2026-07-26 20:01:24
O0059325,2026-06-18 08:08:41,C03942,P0117,ST008,4,312.71,2026-06-18 08:08:41
O0059326,2026-06-11 18:45:00,C04039,P0053,ST015,8,337.66,2026-06-11 18:45:00
O0059327,2026-07-22 10:20:57,C00553,P0046,ST009,2,6.57,2026-07-22 10:20:57
O0059328,2026-07-28 18:51:20,C02769,P0178,ST014,8,37.27,2026-07-28 18:51:20
O0059329,2026-07-17 19:26:43,C04646,P0048,ST018,8,38.22,2026-07-17 19:26:43
O0059330,2026-08-30 08:28:55,C03968,P0135,ST008,3,389.87,2026-08-30 08:28:55
O0059331,2026-06-12 20:10:55,C02963,P0066,ST005,8,79.93,2026-06-12 20:10:55
O0059332,2026-06-14 13:35:44,C00705,P0176,ST003,7,398.72,2026-06-14 13:35:44
O0059333,2026-07-23 13:34:56,C02143,P0020,ST011,4,74.01,2026-07-23 13:34:56
O0059334,2026-08-22 16:14:25,C02910,P0020,ST020,8,74.01,2026-08-22 16:14:25
O0059335,2026-08-22 21:01:21,C04390,P0195,ST010,4,155.18,2026-08-22 21:01:21
O0059336,2026-06-19 09:27:04,C04464,P0186,ST018,8,286.22,2026-06-19 09:27:04
O0059337,2026-08-06 08:26:15,C04496,P0083,ST012,3,334.93,2026-08-06 08:26:15
O0059338,2026-07-12 16:38:47,C03443,P0159,ST001,1,93.32,2026-07-12 16:38:47
O0059339,2026-06-16 14:06:34,C04673,P0020,ST013,7,74.01,2026-06-16 14:06:34
O0059340,2026-08-27 16:12:24,C02947,P0035,ST005,8,464.76,2026-08-27 16:12:24
O0059341,2026-06-29 21:56:25,C04890,P0094,ST014,5,274.16,2026-06-29 21:56:25
O0059342,2026-07-16 10:47:34,C01681,P0070,ST017,-4,37.06,2026-07-16 10:47:34
O0059343,2026-07-10 19:53:51,C04308,P0158,ST018,6,322.45,2026-07-10 19:53:51
O0059344,2026-06-26 19:54:26,C04029,P0090,ST008,8,24.91,2026-06-26 19:54:26
O0059345,2026-07-28 08:08:18,C04292,P0166,ST015,5,420.1,2026-07-28 08:08:18
O0059346,2026-07-20 16:12:46,C03728,P0068,ST016,6,31.41,2026-07-20 16:12:46
O0059347,2026-07-05 12:44:51,C04495,P0032,ST011,1,435.65,2026-07-05 12:44:51
O0059348,2026-06-18 21:55:30,C04057,P0177,ST016,6,175.56,2026-06-18 21:55:30
O0059349,2026-08-17 16:47:26,C01145,P0029,ST003,8,384.99,2026-08-17 16:47:26
O0059350,2026-06-04 19:16:48,C01520,P0200,ST010,7,98.2,2026-06-04 19:16:48
O0059351,2026-06-28 15:03:30,C00301,P0182,ST003,7,309.11,2026-06-28 15:03:30
O0059352,2026-08-05 09:40:22,C03251,P0115,ST015,6,25.06,2026-08-05 09:40:22
O0059353,2026-06-26 12:18:49,C04994,P0167,ST006,2,65.73,2026-06-26 12:18:49
O0059354,2026-06-11 16:33:59,C03621,P0039,ST011,7,66.81,2026-06-11 16:33:59
O0059355,2026-06-27 10:28:52,C02087,P0161,ST020,6,141.29,2026-06-27 10:28:52
O0059356,2026-13-45 99:99:99,C00858,P0172,ST008,3,289.17,2026-07-24 19:33:39
O0059357,2026-07-05 16:17:55,C03749,P0193,ST008,4,324.01,2026-07-05 16:17:55
O0059358,2026-08-05 17:49:53,C04347,P0165,ST012,3,377.85,2026-08-05 17:49:53
O0059359,2026-08-04 18:32:53,C03729,P0037,ST007,1,45.57,2026-08-04 18:32:53
O0059360,2026-07-31 16:47:52,C01449,P0009,ST008,8,331.65,2026-07-31 16:47:52
O0059361,2026-06-20 11:12:32,C00684,P0120,ST006,5,278.54,2026-06-20 11:12:32
O0059362,2026-06-16 11:29:46,C02607,P0003,ST010,1,172.1,2026-06-16 11:29:46
O0059363,2026-07-10 16:55:14,C00919,P0041,ST008,1,482.29,2026-07-10 16:55:14
O0059364,2026-07-24 20:03:58,C03764,P0140,ST007,6,372.6,2026-07-24 20:03:58
O0059365,2026-06-10 15:22:34,C04305,P0177,ST012,5,175.56,2026-06-10 15:22:34
O0059366,2026-08-25 20:25:19,C01891,P0027,ST001,2,265.97,2026-08-25 20:25:19
O0059367,2026-08-22 19:21:10,C03648,P0099,ST007,3,487.0,2026-08-22 19:21:10
O0059368,2026-06-28 17:26:39,C02641,P0130,ST007,8,306.8,2026-06-28 17:26:39
O0059369,2026-08-19 12:46:49,C02443,P0070,ST001,6,37.06,2026-08-19 12:46:49
O0059370,2026-06-20 15:25:26,C01531,P0159,ST018,7,93.32,2026-06-20 15:25:26
O0059371,2026-07-12 18:53:15,C04841,P0194,ST003,3,49.25,2026-07-12 18:53:15
O0059372,2026-06-15 09:57:17,C02068,P0185,ST020,8,141.63,2026-06-15 09:57:17
O0059373,2026-07-06 09:17:16,C00612,P0095,ST013,7,216.6,2026-07-06 09:17:16
O0059374,2026-06-20 10:34:31,C00724,P0081,ST019,1,220.78,2026-06-20 10:34:31
O0059375,2026-06-04 10:53:00,C01287,P0137,ST010,3,229.86,2026-06-04 10:53:00
O0059376,2026-07-17 20:34:04,C04466,P0026,ST008,6,194.23,2026-07-17 20:34:04
O0059377,2026-07-18 17:50:50,C00186,P0018,ST016,6,202.38,2026-07-18 17:50:50
O0059378,2026-08-10 20:02:59,C00935,P0042,ST010,5,357.34,2026-08-10 20:02:59
O0059379,2026-08-09 15:15:19,C01735,P0169,ST010,5,86.39,2026-08-09 15:15:19
O0059380,2026-06-13 09:28:15,C04606,P0075,ST007,3,121.63,2026-06-13 09:28:15
O0059381,2026-06-24 14:31:23,C04227,P0049,ST001,3,109.48,2026-06-24 14:31:23
O0059382,2026-06-06 11:36:33,C00478,P0101,ST012,4,441.06,2026-06-06 11:36:33
O0059383,2026-07-18 18:20:10,C00990,P0074,ST012,-8,467.55,2026-07-18 18:20:10
O0059384,2026-07-26 10:59:31,C03342,P0094,ST013,5,274.16,2026-07-26 10:59:31
O0059385,2026-08-04 16:59:07,C00494,P0145,ST018,4,71.77,2026-08-04 16:59:07
O0059386,2026-07-12 09:21:57,C04529,P0150,ST002,5,240.06,2026-07-12 09:21:57
O0059387,2026-07-26 17:12:25,C00399,P0156,ST014,4,490.42,2026-07-26 17:12:25
O0059388,2026-08-01 10:59:56,C03455,P0105,ST006,2,113.55,2026-08-01 10:59:56
O0059389,2026-07-29 15:02:33,C04807,P0189,ST003,7,172.15,2026-07-29 15:02:33
O0059390,2026-07-18 11:37:59,C03664,P0165,ST016,7,377.85,2026-07-18 11:37:59
O0059391,2026-08-19 18:17:46,C01256,P0044,ST010,6,126.21,2026-08-19 18:17:46
O0059392,2026-07-13 15:24:03,C02091,P0078,ST007,5,39.41,2026-07-13 15:24:03
O0059393,2026-08-31 19:12:52,C00891,P0088,ST013,5,254.19,2026-08-31 19:12:52
O0059394,2026-06-22 12:57:43,C00624,P0091,ST011,1,319.65,2026-06-22 12:57:43
O0059395,2026-07-10 12:02:02,C00898,P0031,ST007,7,486.03,2026-07-10 12:02:02
O0059396,2026-08-10 13:47:46,C03061,P0031,ST016,4,486.03,2026-08-10 13:47:46
O0059397,2026-08-03 16:14:28,C01851,P0186,ST006,2,286.22,2026-08-03 16:14:28
O0059398,2026-07-07 14:44:47,C04984,P0137,ST011,1,229.86,2026-07-07 14:44:47
O0059399,2026-06-14 19:05:47,C02382,P0112,ST014,1,22.01,2026-06-14 19:05:47
O0059400,2026-07-10 21:52:02,C04860,P0019,ST008,6,108.68,2026-07-10 21:52:02
O0059401,2026-06-25 15:35:43,C00710,P0059,ST015,3,28.14,2026-06-25 15:35:43
O0059402,2026-07-11 20:49:17,C03295,P0130,ST008,4,306.8,2026-07-11 20:49:17
O0059403,2026-13-45 99:99:99,C04747,P0100,ST018,3,432.71,2026-08-28 09:50:06
O0059404,2026-07-25 11:40:34,C01400,P0058,ST010,7,404.59,2026-07-25 11:40:34
O0059405,2026-08-16 13:58:09,C04240,P0090,ST002,4,24.91,2026-08-16 13:58:09
O0059406,2026-06-14 18:57:36,C01549,P0113,ST018,8,365.09,2026-06-14 18:57:36
O0059407,2026-08-15 14:36:49,C01142,P0094,ST016,2,274.16,2026-08-15 14:36:49
O0059408,2026-07-09 17:42:19,C02521,P0089,ST011,4,48.87,2026-07-09 17:42:19
O0059409,2026-08-16 09:59:07,C03894,P0033,ST015,6,78.96,2026-08-16 09:59:07
O0059410,2026-08-20 10:31:49,C03824,P0097,ST012,3,449.77,2026-08-20 10:31:49
O0059411,2026-07-13 14:47:39,C03572,P0149,ST008,1,428.8,2026-07-13 14:47:39
O0059412,2026-08-27 09:09:24,C00526,P0021,ST004,2,374.27,2026-08-27 09:09:24
O0059413,2026-06-20 12:55:33,C01796,P0197,ST015,2,177.85,2026-06-20 12:55:33
O0059414,2026-08-04 18:53:54,C02857,P0092,ST007,8,277.19,2026-08-04 18:53:54
O0059415,2026-06-04 21:41:34,C03756,P0148,ST002,5,105.8,2026-06-04 21:41:34
O0059416,2026-08-25 17:05:47,C03930,P0176,ST003,6,398.72,2026-08-25 17:05:47
O0059417,2026-06-15 19:40:46,C03847,P0050,ST016,7,123.77,2026-06-15 19:40:46
O0059418,2026-06-25 21:27:18,C02612,P0046,ST004,3,6.57,2026-06-25 21:27:18
O0059419,2026-06-24 10:24:09,C04045,P0110,ST004,8,469.8,2026-06-24 10:24:09
O0059420,2026-08-13 17:34:14,C04087,P0001,ST003,4,112.56,2026-08-13 17:34:14
O0059421,2026-06-07 17:06:57,C00532,P0001,ST002,1,112.56,2026-06-07 17:06:57
O0059422,2026-07-18 09:07:51,C00426,P0157,ST004,3,297.17,2026-07-18 09:07:51
O0059423,2026-08-26 17:40:24,C02205,P0199,ST020,3,159.83,2026-08-26 17:40:24
O0059424,2026-07-05 15:34:17,C03959,P0054,ST019,6,33.12,2026-07-05 15:34:17
O0059425,2026-07-18 19:17:26,C04979,P0051,ST004,4,97.63,2026-07-18 19:17:26
O0059426,2026-08-16 15:23:49,C01605,P0035,ST002,2,464.76,2026-08-16 15:23:49
O0059427,2026-07-10 18:47:22,C04800,P0031,ST010,8,486.03,2026-07-10 18:47:22
O0059428,2026-07-11 18:45:20,C01641,P0149,ST008,6,428.8,2026-07-11 18:45:20
O0059429,2026-08-17 14:53:11,C02964,P0111,ST014,3,91.75,2026-08-17 14:53:11
O0059430,2026-08-27 09:14:25,C00091,P0033,ST018,5,78.96,2026-08-27 09:14:25
O0059431,2026-08-28 13:25:23,C03932,P0129,ST003,6,76.23,2026-08-28 13:25:23
O0059432,2026-06-16 18:57:48,C02852,P0062,ST003,1,432.73,2026-06-16 18:57:48
O0059433,2026-07-09 15:32:48,C00105,P0079,ST015,8,68.83,2026-07-09 15:32:48
O0059434,2026-06-17 13:57:19,C02381,P0156,ST014,7,490.42,2026-06-17 13:57:19
O0059435,2026-06-27 14:47:09,C02132,P0198,ST006,5,127.95,2026-06-27 14:47:09
O0059436,2026-06-30 17:15:15,C04370,P0042,ST016,6,357.34,2026-06-30 17:15:15
O0059437,2026-07-09 17:05:01,C04608,P0187,ST008,5,17.26,2026-07-09 17:05:01
O0059438,2026-07-19 11:42:31,C01644,P0038,ST011,2,489.06,2026-07-19 11:42:31
O0059439,2026-06-27 17:15:15,C04921,P0182,ST016,5,309.11,2026-06-27 17:15:15
O0059440,2026-07-25 11:15:11,C04831,P0152,ST001,7,270.5,2026-07-25 11:15:11
O0059441,2026-06-10 08:48:16,C00782,P0019,ST001,3,108.68,2026-06-10 08:48:16
O0059442,2026-06-22 08:52:03,C02169,P0004,ST008,5,53.8,2026-06-22 08:52:03
O0059443,2026-07-29 18:22:05,C04665,P0133,ST008,7,124.26,2026-07-29 18:22:05
O0059444,2026-07-07 08:47:53,C01146,P0023,ST020,3,256.23,2026-07-07 08:47:53
O0059445,2026-06-14 12:44:26,C03665,P0073,ST016,5,211.35,2026-06-14 12:44:26
O0059446,2026-08-04 15:53:30,C00108,P0030,ST004,1,219.08,2026-08-04 15:53:30
O0059447,2026-06-12 14:54:39,C02548,P0158,ST012,1,322.45,2026-06-12 14:54:39
O0059448,2026-07-02 12:36:06,C02276,P0179,ST018,6,425.24,2026-07-02 12:36:06
O0059449,2026-06-14 08:58:02,C00482,P0099,ST015,4,487.0,2026-06-14 08:58:02
O0059450,2026-08-10 15:40:02,C02689,P0017,ST013,5,116.84,2026-08-10 15:40:02
O0059451,2026-06-06 17:39:21,C00775,P0159,ST019,3,93.32,2026-06-06 17:39:21
O0059452,2026-08-08 13:02:52,C03232,P0080,ST004,5,440.0,2026-08-08 13:02:52
O0059453,2026-08-23 10:27:25,C03453,P0055,ST018,4,126.58,2026-08-23 10:27:25
O0059454,2026-06-08 21:14:15,C03150,P0185,ST013,8,141.63,2026-06-08 21:14:15
O0059454,2026-06-08 21:14:15,C03150,P0185,ST013,8,141.63,2026-06-08 21:14:15
O0059455,2026-08-13 19:34:32,C04804,P0188,ST016,6,245.31,2026-08-13 19:34:32
O0059456,2026-08-10 09:36:41,C00598,P0137,ST009,7,229.86,2026-08-10 09:36:41
O0059457,2026-06-02 18:28:31,C00100,P0081,ST020,5,220.78,2026-06-02 18:28:31
O0059458,2026-08-05 15:40:19,C00383,P0128,ST009,7,337.38,2026-08-05 15:40:19
O0059459,2026-07-31 16:25:35,C01093,P0134,ST006,5,446.65,2026-07-31 16:25:35
O0059460,2026-08-17 16:18:40,C02519,P0171,ST002,8,56.73,2026-08-17 16:18:40
O0059461,2026-08-29 13:58:43,C02582,P0056,ST018,7,72.67,2026-08-29 13:58:43
O0059462,2026-06-24 13:57:45,C03827,P0096,ST005,7,449.79,2026-06-24 13:57:45
O0059463,2026-06-05 20:10:30,C01778,P0118,ST017,6,360.72,2026-06-05 20:10:30
O0059464,2026-07-20 09:22:11,C02542,P0029,ST002,3,384.99,2026-07-20 09:22:11
O0059465,2026-08-20 12:31:57,C03013,P0118,ST011,7,360.72,2026-08-20 12:31:57
O0059466,2026-07-18 17:04:09,C01591,P0135,ST002,2,389.87,2026-07-18 17:04:09
O0059467,2026-07-29 18:05:30,C03670,P0191,ST015,3,45.55,2026-07-29 18:05:30
O0059468,2026-07-30 18:12:27,C01554,P0085,ST018,4,445.19,2026-07-30 18:12:27
O0059469,2026-08-01 16:14:25,C03615,P0047,ST016,5,116.78,2026-08-01 16:14:25
O0059470,2026-07-01 14:26:24,C04637,P0097,ST020,3,449.77,2026-07-01 14:26:24
O0059471,2026-07-21 08:26:07,C01041,P0157,ST020,1,297.17,2026-07-21 08:26:07
O0059472,2026-07-07 21:45:13,C03941,P0017,ST013,1,116.84,2026-07-07 21:45:13
O0059473,2026-06-25 18:31:31,C02653,P0090,ST006,6,24.91,2026-06-25 18:31:31
O0059474,2026-07-25 11:21:23,C00303,P0011,ST012,7,141.15,2026-07-25 11:21:23
O0059475,2026-08-24 09:46:26,C01874,P0045,ST019,1,295.39,2026-08-24 09:46:26
O0059476,2026-08-04 16:25:52,C03300,P0163,ST010,6,375.27,2026-08-04 16:25:52
O0059477,2026-08-14 20:53:07,C01288,P0091,ST003,6,319.65,2026-08-14 20:53:07
O0059478,2026-06-28 20:15:48,C01325,P0004,ST005,1,53.8,2026-06-28 20:15:48
O0059479,2026-08-06 18:43:33,C03938,P0114,ST014,6,194.44,2026-08-06 18:43:33
O0059480,2026-08-02 13:41:19,C00392,P0196,ST013,6,278.08,2026-08-02 13:41:19
O0059481,2026-07-10 10:28:58,C04804,P0181,ST016,7,354.53,2026-07-10 10:28:58
O0059482,2026-08-26 09:04:38,C00234,P0106,ST018,1,176.78,2026-08-26 09:04:38
O0059483,2026-07-19 17:57:05,C03947,P0075,ST001,2,121.63,2026-07-19 17:57:05
O0059484,2026-08-29 16:05:31,C01283,P0072,ST011,4,290.72,2026-08-29 16:05:31
O0059485,2026-06-22 15:58:41,C02388,P0102,ST005,1,391.85,2026-06-22 15:58:41
O0059486,2026-06-28 09:15:12,C01561,P0135,ST010,6,389.87,2026-06-28 09:15:12
O0059487,2026-08-26 10:59:14,C02361,P0078,ST007,4,39.41,2026-08-26 10:59:14
O0059488,2026-08-29 20:24:58,C02611,P0082,ST006,3,307.0,2026-08-29 20:24:58
O0059489,2026-06-18 11:36:48,C02177,P0108,ST006,4,166.15,2026-06-18 11:36:48
O0059490,2026-07-31 18:48:40,C02934,P0016,ST008,1,343.25,2026-07-31 18:48:40
O0059491,2026-06-14 16:38:54,C04906,P0034,ST002,6,300.68,2026-06-14 16:38:54
O0059492,2026-07-04 19:03:09,C01280,P0090,ST016,5,24.91,2026-07-04 19:03:09
O0059493,2026-06-28 08:19:21,C04415,P0080,ST014,2,440.0,2026-06-28 08:19:21
O0059494,2026-08-18 09:44:41,C01437,P0059,ST011,3,28.14,2026-08-18 09:44:41
O0059495,2026-08-17 10:04:46,C01668,P0033,ST018,2,78.96,2026-08-17 10:04:46
O0059496,2026-06-29 17:34:47,C02061,P0190,ST006,1,279.23,2026-06-29 17:34:47
O0059497,2026-07-02 18:44:03,C00659,P0133,ST003,6,124.26,2026-07-02 18:44:03
O0059498,2026-08-08 18:13:14,C01698,P0090,ST012,3,24.91,2026-08-08 18:13:14
O0059499,2026-08-17 19:21:52,C04768,P0190,ST011,1,279.23,2026-08-17 19:21:52
O0059500,2026-07-15 19:05:12,C00919,P0088,ST003,1,254.19,2026-07-15 19:05:12
O0059501,2026-08-22 12:40:44,C00815,P0071,ST015,3,203.68,2026-08-22 12:40:44
O0059502,2026-07-30 13:09:44,C04949,P0036,ST020,4,122.01,2026-07-30 13:09:44
O0059503,2026-08-21 12:32:13,C02077,P0092,ST001,2,277.19,2026-08-21 12:32:13
O0059504,2026-07-04 19:15:17,C00396,P0076,ST005,4,230.24,2026-07-04 19:15:17
O0059504,2026-07-04 19:15:17,C00396,P0076,ST005,4,230.24,2026-07-04 19:15:17
O0059505,2026-07-07 08:49:24,C01985,P0009,ST009,4,331.65,2026-07-07 08:49:24
O0059506,2026-07-23 09:57:32,C00398,P0142,ST009,1,383.61,2026-07-23 09:57:32
O0059507,2026-07-06 17:43:15,C00856,P0095,ST011,6,216.6,2026-07-06 17:43:15
O0059508,2026-08-19 16:29:32,C00287,P0085,ST003,8,445.19,2026-08-19 16:29:32
O0059509,2026-07-18 12:59:16,C01822,P0055,ST004,4,126.58,2026-07-18 12:59:16
O0059510,2026-08-03 17:04:20,C03911,P0002,ST004,7,380.13,2026-08-03 17:04:20
O0059511,2026-07-10 18:32:10,C04842,P0191,ST007,1,45.55,2026-07-10 18:32:10
O0059512,2026-07-22 08:27:17,C01363,P0005,ST019,8,424.2,2026-07-22 08:27:17
O0059513,2026-08-10 19:37:11,C02085,P0132,ST020,5,360.02,2026-08-10 19:37:11
O0059514,2026-07-02 18:53:27,C02981,P0008,ST007,1,289.94,2026-07-02 18:53:27
O0059515,2026-13-45 99:99:99,C04554,P0190,ST013,3,279.23,2026-07-05 09:41:04
O0059516,2026-08-08 16:44:44,C00084,P0098,ST011,6,334.47,2026-08-08 16:44:44
O0059517,2026-08-19 18:13:44,C04583,P0106,ST003,4,176.78,2026-08-19 18:13:44
O0059518,2026-07-25 08:20:59,C00099,P0041,ST007,1,482.29,2026-07-25 08:20:59
O0059519,2026-08-12 15:32:53,C03156,P0109,ST009,7,177.52,2026-08-12 15:32:53
O0059520,2026-07-31 20:22:37,C02736,P0112,ST009,2,22.01,2026-07-31 20:22:37
O0059521,2026-08-25 12:36:55,C03592,P0141,ST010,5,376.63,2026-08-25 12:36:55
O0059522,2026-08-29 20:37:08,C02797,P0083,ST017,2,334.93,2026-08-29 20:37:08
O0059523,2026-06-26 21:17:18,C00596,P0072,ST009,2,290.72,2026-06-26 21:17:18
O0059524,2026-08-07 16:53:07,C01361,P0169,ST017,6,86.39,2026-08-07 16:53:07
O0059525,2026-07-31 13:46:28,C00797,P0094,ST013,8,274.16,2026-07-31 13:46:28
O0059526,2026-07-04 15:19:27,C01233,P0110,ST006,5,469.8,2026-07-04 15:19:27
O0059527,2026-06-14 09:57:34,C03549,P0066,ST010,2,79.93,2026-06-14 09:57:34
O0059528,2026-08-11 15:18:34,C04709,P0041,ST002,3,482.29,2026-08-11 15:18:34
O0059529,2026-08-05 14:02:58,C00621,P0153,ST010,8,245.65,2026-08-05 14:02:58
O0059530,2026-08-22 10:06:34,C01911,P0045,ST009,-2,295.39,2026-08-22 10:06:34
O0059531,2026-07-26 09:57:11,C03547,P0159,ST001,2,93.32,2026-07-26 09:57:11
O0059532,2026-07-11 15:36:16,C03531,P0007,ST017,4,42.16,2026-07-11 15:36:16
O0059533,2026-08-13 10:29:39,C01277,P0003,ST006,8,172.1,2026-08-13 10:29:39
O0059534,2026-06-11 10:22:13,C00911,P0091,ST012,8,319.65,2026-06-11 10:22:13
O0059535,2026-07-27 21:15:02,C03376,P0101,ST012,3,441.06,2026-07-27 21:15:02
O0059536,2026-06-24 16:06:47,C04774,P0187,ST013,6,17.26,2026-06-24 16:06:47
O0059537,2026-07-24 21:34:33,C02341,P0079,ST001,1,68.83,2026-07-24 21:34:33
O0059538,2026-08-23 10:36:54,C04900,P0005,ST014,3,424.2,2026-08-23 10:36:54
O0059539,2026-07-15 09:29:56,C01285,P0045,ST004,5,295.39,2026-07-15 09:29:56
O0059540,2026-06-12 16:44:21,C01921,P0198,ST012,2,127.95,2026-06-12 16:44:21
O0059541,2026-06-27 19:55:20,C01993,P0198,ST005,5,127.95,2026-06-27 19:55:20
O0059542,2026-06-10 12:21:48,C02933,P0005,ST015,5,424.2,2026-06-10 12:21:48
O0059543,2026-07-07 17:49:56,C02468,P0001,ST005,2,112.56,2026-07-07 17:49:56
O0059544,2026-07-14 19:34:27,C04570,P0135,ST009,8,389.87,2026-07-14 19:34:27
O0059545,2026-08-21 20:21:30,C00880,P0157,ST002,2,297.17,2026-08-21 20:21:30
O0059546,2026-07-02 11:00:51,C01827,P0046,ST005,5,6.57,2026-07-02 11:00:51
O0059547,2026-08-15 16:51:12,C04690,P0012,ST013,7,83.84,2026-08-15 16:51:12
O0059548,2026-07-17 16:17:58,C04724,,ST014,6,229.86,2026-07-17 16:17:58
O0059549,2026-08-26 17:27:58,C04493,P0034,ST008,1,300.68,2026-08-26 17:27:58
O0059550,2026-06-28 21:03:57,C01728,P0153,ST006,1,245.65,2026-06-28 21:03:57
